,workerid,proliferate.condition,order,paraphrase,rating,response,slide_number_in_experiment,tgrep_id,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error,Sentence,HaveNeedTo,Finite,ModalPresent,QuestionType,DegreeQ,SubjectAuxInv,WhAll,MatrixNegPresent,EmbeddedNegPresent,QuantifiedSubject,QuantifiedPredicate,Wh,MatrixNegation,MatrixDoSupport,MatrixPred1,MatrixPred2,MatVerbPart,Modal,EmbeddedNegation,Verb1,Verb2,Verb3,DeterminerSubject,DeterminerNonSubject,FullWhPhrase,DeterminerSubjPresent,DeterminerNonSubjPresent,WhNode,WhParse,Question,SentenceParse,WhPhaseType,IdentityQ
450,94,01_pilot_e02,a-all-the,all,0,,5,example2,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,94,01_pilot_e02,a-all-the,the,0,,5,example2,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,94,01_pilot_e02,a-all-the,other,0,,5,example2,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,94,01_pilot_e02,a-all-the,a,0,,6,example3,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,94,01_pilot_e02,a-all-the,all,1,,6,example3,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,94,01_pilot_e02,a-all-the,the,0,,6,example3,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,94,01_pilot_e02,a-all-the,other,0,,6,example3,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,94,01_pilot_e02,a-all-the,a,1,,7,example4,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,94,01_pilot_e02,a-all-the,all,0,,7,example4,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,94,01_pilot_e02,a-all-the,the,0,,7,example4,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,94,01_pilot_e02,a-all-the,other,0,,7,example4,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,7.93745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,84,01_pilot_e02,the-a-all,the,0,,4,example1,[],32,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,7.594816667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,84,01_pilot_e02,the-a-all,a,0,,4,example1,[],32,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,7.594816667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,84,01_pilot_e02,the-a-all,all,1,,4,example1,[],32,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,7.594816667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,84,01_pilot_e02,the-a-all,other,0,,4,example1,[],32,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,7.594816667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,84,01_pilot_e02,the-a-all,the,0,,5,example2,[],32,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,7.594816667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,84,01_pilot_e02,the-a-all,a,1,,5,example2,[],32,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,7.594816667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,84,01_pilot_e02,the-a-all,all,0,,5,example2,[],32,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,7.594816667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,84,01_pilot_e02,the-a-all,other,0,,5,example2,[],32,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,7.594816667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,84,01_pilot_e02,the-a-all,the,0,,6,example3,[],32,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,7.594816667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,84,01_pilot_e02,the-a-all,a,0,,6,example3,[],32,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,7.594816667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,84,01_pilot_e02,the-a-all,all,1,,6,example3,[],32,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,7.594816667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,84,01_pilot_e02,the-a-all,other,0,,6,example3,[],32,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,7.594816667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,84,01_pilot_e02,the-a-all,the,0.28,,7,example4,[],32,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,7.594816667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,84,01_pilot_e02,the-a-all,a,0.72,,7,example4,[],32,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,7.594816667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,84,01_pilot_e02,the-a-all,all,0,,7,example4,[],32,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,7.594816667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,84,01_pilot_e02,the-a-all,other,0,,7,example4,[],32,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,7.594816667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,86,01_pilot_e02,a-all-the,a,0.5,,4,example1,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,86,01_pilot_e02,a-all-the,all,0.32,,4,example1,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,86,01_pilot_e02,a-all-the,the,0.18,,4,example1,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,86,01_pilot_e02,a-all-the,other,0,,4,example1,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,86,01_pilot_e02,a-all-the,a,0.5,,4,example1,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,86,01_pilot_e02,a-all-the,all,0.32,,4,example1,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,86,01_pilot_e02,a-all-the,the,0.18,,4,example1,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,86,01_pilot_e02,a-all-the,other,0,,4,example1,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,86,01_pilot_e02,a-all-the,a,0.5,,4,example1,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,86,01_pilot_e02,a-all-the,all,0.32,,4,example1,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,86,01_pilot_e02,a-all-the,the,0.18,,4,example1,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,86,01_pilot_e02,a-all-the,other,0,,4,example1,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,86,01_pilot_e02,a-all-the,a,0.25,,4,example1,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,86,01_pilot_e02,a-all-the,all,0.57,,4,example1,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,86,01_pilot_e02,a-all-the,the,0.18,,4,example1,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,86,01_pilot_e02,a-all-the,other,0,,4,example1,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,86,01_pilot_e02,a-all-the,a,0.64,,5,example2,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,86,01_pilot_e02,a-all-the,all,0.14,,5,example2,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,86,01_pilot_e02,a-all-the,the,0.22,,5,example2,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,86,01_pilot_e02,a-all-the,other,0,,5,example2,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,86,01_pilot_e02,a-all-the,a,0,,6,example3,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,86,01_pilot_e02,a-all-the,all,1,,6,example3,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,86,01_pilot_e02,a-all-the,the,0,,6,example3,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,86,01_pilot_e02,a-all-the,other,0,,6,example3,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,86,01_pilot_e02,a-all-the,a,0.51,,7,example4,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,86,01_pilot_e02,a-all-the,all,0.16,,7,example4,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,86,01_pilot_e02,a-all-the,the,0.33,,7,example4,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,86,01_pilot_e02,a-all-the,other,0,,7,example4,[],22,Yes,,3,2,1,Male,English,Chrome,Windows,1080,1920,5.515333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,103,01_pilot_e02,a-all-the,a,0.28,,4,example1,[],37,Yes,,4,2,1,Female,"English, Thai",Firefox,Windows,1000,1500,13.55341667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,103,01_pilot_e02,a-all-the,all,0.5,,4,example1,[],37,Yes,,4,2,1,Female,"English, Thai",Firefox,Windows,1000,1500,13.55341667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507,103,01_pilot_e02,a-all-the,the,0.22,,4,example1,[],37,Yes,,4,2,1,Female,"English, Thai",Firefox,Windows,1000,1500,13.55341667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
508,103,01_pilot_e02,a-all-the,other,0,,4,example1,[],37,Yes,,4,2,1,Female,"English, Thai",Firefox,Windows,1000,1500,13.55341667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,103,01_pilot_e02,a-all-the,a,0.48,,5,example2,[],37,Yes,,4,2,1,Female,"English, Thai",Firefox,Windows,1000,1500,13.55341667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,103,01_pilot_e02,a-all-the,all,0.2,,5,example2,[],37,Yes,,4,2,1,Female,"English, Thai",Firefox,Windows,1000,1500,13.55341667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,103,01_pilot_e02,a-all-the,the,0.32,,5,example2,[],37,Yes,,4,2,1,Female,"English, Thai",Firefox,Windows,1000,1500,13.55341667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,103,01_pilot_e02,a-all-the,other,0,,5,example2,[],37,Yes,,4,2,1,Female,"English, Thai",Firefox,Windows,1000,1500,13.55341667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,103,01_pilot_e02,a-all-the,a,0.33,,6,example3,[],37,Yes,,4,2,1,Female,"English, Thai",Firefox,Windows,1000,1500,13.55341667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,103,01_pilot_e02,a-all-the,all,0.42,,6,example3,[],37,Yes,,4,2,1,Female,"English, Thai",Firefox,Windows,1000,1500,13.55341667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,103,01_pilot_e02,a-all-the,the,0.25,,6,example3,[],37,Yes,,4,2,1,Female,"English, Thai",Firefox,Windows,1000,1500,13.55341667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516,103,01_pilot_e02,a-all-the,other,0,,6,example3,[],37,Yes,,4,2,1,Female,"English, Thai",Firefox,Windows,1000,1500,13.55341667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,103,01_pilot_e02,a-all-the,a,0.33,,6,example3,[],37,Yes,,4,2,1,Female,"English, Thai",Firefox,Windows,1000,1500,13.55341667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,103,01_pilot_e02,a-all-the,all,0.42,,6,example3,[],37,Yes,,4,2,1,Female,"English, Thai",Firefox,Windows,1000,1500,13.55341667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519,103,01_pilot_e02,a-all-the,the,0.25,,6,example3,[],37,Yes,,4,2,1,Female,"English, Thai",Firefox,Windows,1000,1500,13.55341667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,103,01_pilot_e02,a-all-the,other,0,,6,example3,[],37,Yes,,4,2,1,Female,"English, Thai",Firefox,Windows,1000,1500,13.55341667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,103,01_pilot_e02,a-all-the,a,0.33,,6,example3,[],37,Yes,,4,2,1,Female,"English, Thai",Firefox,Windows,1000,1500,13.55341667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
522,103,01_pilot_e02,a-all-the,all,0.42,,6,example3,[],37,Yes,,4,2,1,Female,"English, Thai",Firefox,Windows,1000,1500,13.55341667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523,103,01_pilot_e02,a-all-the,the,0.25,,6,example3,[],37,Yes,,4,2,1,Female,"English, Thai",Firefox,Windows,1000,1500,13.55341667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,103,01_pilot_e02,a-all-the,other,0,,6,example3,[],37,Yes,,4,2,1,Female,"English, Thai",Firefox,Windows,1000,1500,13.55341667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
525,103,01_pilot_e02,a-all-the,a,0.33,,6,example3,[],37,Yes,,4,2,1,Female,"English, Thai",Firefox,Windows,1000,1500,13.55341667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
